clean_text,label,id
pengguna buka ku ngentot lobang memekmu yang enak itu,pelecehan seksual,240
pengguna ku mau ngentot lobang pantatmu cantik km mampu tidak kontol urut besar ukuran jari setengah besar panjang km sanggup cantik,pelecehan seksual,241
pengguna oh mami kontolku besar panjang jari setengah panjang lewat pusat aku mungkin aku ngentot mami mami kecapaian,pelecehan seksual,242
pengguna sini mami aku yang jilati memek nya,pelecehan seksual,243
pengguna pengguna pengguna pria isis make burka untuk menghindar dan lari dari peperangan dan surga yang di janjikan kamu diam membisu dan dan amp dari mana kamu tau dia pria tidak punya televisi iya enggak menonton wawancara wanita pemelihara hewan anjing itu lo bukan gembel warung internet kan silakan buka youtube deh biar kamu dgar suaranya,abusive,244
pengguna pengguna tolol apa hubungannya dengan rumah tangga urus saja kerjaanmu tidak usah banyak cakap kamu jadi menteri di pecat jadi gubernur malah membuat jakarta semakin tidak karuan sebentar lagi juga hancur itu jakarta,abusive,245
pengguna pengguna nih sompret nikah mulu bagaimana cara merayu nya ya xf x f x x,abusive,246
pengguna pengguna tambah songong saja di bencong halu tidak usah di memberitakan apa min,abusive,247
pengguna pengguna dan nantinya akan mengeluarkan sebuah lagu kan kampret ya tunggu saja tanggal mainnya,abusive,248
pengguna pengguna memang kampungan dan norak baru tau,abusive,249
pengguna pengguna ini orang pasti lupa bayar karyawan nya jangan bacot,abusive,250
pengguna aduh aduh nenek makin tua makin jahat apakah politik identitas membuat hatimu buta coba pikir norak bukan kampungan nek nek,abusive,251
pengguna banci kalau memang gentleman sebut saja siapa orangnya,abusive,252
pengguna bangsat bangsat tai bego tolol setan alas ndasmu babi anjing monyet bodoh cebong kodok katak mari kita hilangkan kosa kata ini dari otak kita sepakat,abusive,253
pengguna biadab itu memang perempuan iblis dia,abusive,254
pengguna kunyuk nya masih tidak berani pulang cecunguk nya pun setia menunggu haha asli tertawa,abusive,255
pengguna partai korupsi sapi goblok,abusive,256
pengguna sudah aku duga selama kunyuk kunyuknya kalajengking belum modar iya memang ini ini gusti allah tidak tidur makin melek sama hukum biadab kalah sama orang orang anjing,abusive,257
pengguna yang bawa kabur t sih hanggo ke singapura sih monyet nih diam saja,abusive,258
pengguna pengguna pengguna pengguna jiaaahh gue saja tidak kepikiran lah cuma karena warna kalau sempat ada yang pikir kayak begitu kebangetan idiot nya xf x f x x xf x f x x xf x f x x,abusive,259
pengguna sini om jilati memek nya mau enggak,pelecehan seksual,260
pengguna pengguna pengguna pengguna pengguna pengguna dasar belum tau mana fiksi sekarang mengunduh buku gampang dasar perek harga seratusan xf x f x x xf x f x x xf x f x x,pelecehan seksual,261
pengguna ke goblok an yang hakiki ketika pacaran bertahun tapi tak tau ketemu fake ppl is everywhere merasakan se tapi kok heran aku wkwk,abusive,262
pengguna pengguna pengguna pengguna pengguna pengguna kali mencalonkan presiden kali gagal apa tidak tolol itu namanya,abusive,263
pengguna pengguna pengguna pengguna pengguna pengguna iya soalnya kamu tidak tahu junjungan kamu toh membantai lebih orang tim tim peristiwa santa crush juga menculik aktivis tidak tahu di mana sekarang kamu tidak sadar kalau junjunganmu itu penjahat internasional dan dicekal di beberapa negara pindah on tolol,abusive,264
pengguna pengguna pengguna pengguna pengguna pengguna katanya indonesia lenyap punya pujaan tolol ya pengikutnya lebih tolol dan bencong anak nya pun ikut bencong,abusive,265
pengguna pengguna pengguna pengguna pengguna pengguna sudah tolol bencong lagi bencoooooooonnnnnnggggg xf x f xa xa xf x f xa xa xf x f xa xaa,abusive,266
pengguna psi itu kan kumpulan perek dan perek laki sekretariat jenderalnya jadi otaknya duit suruh pikir tidak bisa sama banget dengan kebo,pelecehan seksual,267
pengguna ya begini nih kualitas kadernya buta sejarah goblok tolol tapi selalu menyalahkan pemerintah terus kalian sudah menyumbang apa terhadap bangsa mikir jangan jadi sapi diladang cuma menumpang makan doang,abusive,268
pengguna pengguna banyak bacot saja kamu sekarang kok diobok obok itu,abusive,269
pengguna pengguna kalau pakai cara yang baik saya jamin tidak ada yang peduli bos jatuhnya cuma kayak first travel yang booming cuma pelakunya tapi korbannya di tenggelamkan orang indonesia pada budek harus diteriaki dulu baru mengerti,abusive,270
pengguna he bajingan apa kamu kloning akun gue bangsat,abusive,271
pengguna bajingan tengik memang,abusive,272
pengguna goblok banget sudah anjing,abusive,273
pengguna pengguna pengguna tai dibalas juga pakai acc lain xf x f x x jadi enak dipanggil hyung,abusive,274
pengguna tai kuda diam saja oke,abusive,275
pengguna pengguna pengguna umat islam siapa yang kamu maksud front pembela islam hati mereka bukan muslim tetapi penista islam bajingan mereka itu muslim tidak mungkin berbuat onar pengecut lari dari tinggi jawab setelah mesum kenapa islam apa islam giliran mesum apa itu islam berbuat onar itu islam mau ganti pancasila itu islam bajingan,pelecehan seksual,276
pengguna ingin berbicara bangkai,abusive,277
pengguna iya anjir sudah,abusive,278
pengguna pengguna gue top in komisi pemberantasan korupsi berani memeriksa dia dia orang komisi pemberantasan korupsi adalah tebang pilih dia kampungan,abusive,279
pengguna kan sudah di kiriman kontol aku foto memek km mana,pelecehan seksual,280
pengguna pengguna pengguna yang mulai lebih dahulu siapa ya gue balas kamu sakit jiwa ettt sudah jadi laki kok banci uniform resource locator,abusive,281
pengguna pengguna pengguna pengguna pengguna kamu dungu ya kata kata kok yang di dukung prabowo itu tanya cong bukan menyerang hadehhh dasar banci kamu ya,abusive,282
pengguna pengguna pengguna aduh bencong pengguna menyerang apa cong tidak kebalik rumpi deh lonte laki laki ini dapur apa cong yang jelas dong jadi banci jangan separuh kalah sama anaknya duda yang jadi designer di ln kamu xf x f x x xf x f xa xaa xf x f x x b xf x f x f xbb xe x x di xe x x xef xb x f xf x f x x xf x f x x,pelecehan seksual,283
pengguna eh banci teriak kafir kafir kamu saja masih suka coli muncrat kemana mana teriak itu mulu berisik cong dasar mulut banci yahhhh,pelecehan seksual,284
pengguna kamu kafir banci ya ya ampun sudah kafir banci lagi jangan sedih ya cong kamu google deh kafir banci kayak kamu,abusive,285
pengguna pengguna bodoh itu abu tours anjing tai tai semua luwes asuuuu cina t bajingan tai anjing maling sejati kerja indonesia rusak xe x xba xef xb x f,abusive,286
pengguna pengguna sih lucinta luna el sih banci tetapi geulis dan operasi plastik,abusive,287
pengguna otak tidak geser saja sudah sarap apalagi ke geser iyakan nanti bahaya apaan sih aku kerja benaran kok elang lihat em sambil masih asep palanya cewek apaan coba kamu tercantol saja aku sudah bersyukur,abusive,288
pengguna pengguna pengguna pengguna kampret tolol orang kayak kamu itu paling susah tidak mengerti lo kalau copy paste begitu yang lengkap malas gue bahasnya terlalu sering menyodorkan kok copy paste gambar tanpa tau dari mana sumber nya payah,abusive,289
pengguna masih sore masnya banci pengkolan saja masih baru pada mandi,abusive,290
pengguna pengguna pengguna pengguna pengguna ketok goblok e memang bencong malang ini xf x f x x xf x f x x xf x f x x xf x f x x,abusive,291
pengguna benar kan anjir,abusive,292
pengguna memang gembel,abusive,293
pengguna kemarin beli babi namanya fadil,abusive,294
pengguna prabowo pengecut menuduh elite goblok dan maling secara serampangan kalau jantan dia harus menyebut nama orangnya kalau tidak berani berarti banci kemungkinan yang dia maksud semua ketua umum partai lawan politiknya haha salam periode,abusive,295
pengguna pengguna berani gaji gue berapa biar buzzer bisa anonim tidak ke forensik pintar sedikit mengambil buzzer gembel warung internet sama aki gagap teknologi wkwk,abusive,296
pengguna pengguna kalau mau jujur kamu jangan cuma bacot saja apes gue tanya apa kamu sanggup kerja sempurna kalau jadi menteri ha bacot doang kamu bisanya biangkerok kamu ah apes,abusive,297
pengguna pengguna pengguna ketua karang taruna saya namanya andin wakilnya namanya sudin jadi kalau saya panggil ketua dan wakilnya dan saya singkat saja anjing,abusive,298
pengguna bodoh katotoloyo model kamu apes,abusive,299
pengguna buzzer nya sih apes gembel warung internet menunggu terciduk digaji berapa sih kalau gede sini gue ajarkan biar ip jadi anonim,abusive,300
pengguna gue sejak akil balig tahun islam diperlakukan tidak adil gue bilang pernah bacot kamu pernah bikin tidak adil umat islam,abusive,301
pengguna memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoaks yang koar koar sambil mencret,abusive,302
pengguna sssst tidak perlu ribuuut bikin budek kita lihat saja nanti tahun siapa yang akan di ridai oleh allah subhanahu wa taala untuk memimpin kembali negara kita yang tercinta ini dan sudah titik,abusive,303
pengguna yang makar omonganmu zon suka adu domba dan bawa nama islam agama pegangan hidup seseorang jangan sok suci kamu zon mulutmu dower banyak bacot,abusive,304
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna takbir wan sambil lempar bom allahmu barbar mayat ayat alquran timur tengah bikin muslim radikal tolol tanpa otak,abusive,305
pengguna babi betul lah dia nih haihhh,abusive,306
pengguna kamu bajingan rampok negara,abusive,307
pengguna haha muka banci kecoa kafir z xf x f x x xf x f xa xa,abusive,308
pengguna haha kafir plonga plongo nih muka banci salon xf x f x x xf x f xa xa xf x f x x xf x f x x uniform resource locator,abusive,309
pengguna tolol kamu,abusive,310
pengguna berisik kamu bacot,abusive,311
pengguna ya yang lebih bacot kan memang kamu,abusive,312
pengguna sinting dan baca dimana,abusive,313
pengguna pengguna umuh begitu persib persib kunyuk dan xf x f x x xf x f x x xf x f x x,abusive,314
pengguna muka muka pecun nih,pelecehan seksual,315
pengguna tertawa sambil buang sampah sarap kamu memang anjing kurap,abusive,316
pengguna anjir mama lemon,abusive,317
pengguna anjir tertawa mulu gue,abusive,318
pengguna wkwk telat banget idiot,abusive,319
pengguna gue doakan budek kamu xf x f x x tidak,abusive,320
pengguna terima kasih atas informasinya agar saya lebih jelas mohon mas jean ivan berkenan kirimkan akun banci dimaksud ke direct message saya maklum saya gadget er gagap terima kasih,abusive,321
pengguna ayo ngentot sama aku,pelecehan seksual,322
pengguna lagi mengocok memek sayang,pelecehan seksual,323
pengguna pengguna tujuan dibuat kaca itu biar menyadari pas kemarin kamu menghina ismed belum lagi dulu bambang pamungkas sama diego michel pusamania borneo football club tolol kamu,abusive,324
pengguna adminnya tolol,abusive,325
pengguna kamu anak monyet selalu bawa agama kalau bicara politik harus tau wawasan wkwk kamu dangkal jadi kalau di media sosial kamu bicaranya sektarianisme pemecah belah masalah umat dan beragam suku dan ras agama bicara para kecebong makar orang panglima gatot saja tidak ada kaitannya makar,abusive,326
pengguna partai kamu plus konco kamu bisanya cuma bikin malu indonesia saja min mbok ya kalau goblok itu jangan kebangetan to min,abusive,327
pengguna partai tolol indonesia belum ada tahun sebegitu dan pemimpinnya kafir ya catet,abusive,328
pengguna akhirnya kena bacot lagi,abusive,329
pengguna habis enak terus disakiti dasar cowok berengsek,abusive,330
pengguna iyakan saja gue lama lama kayak orang idiot mengobrol sama kamu hyung,abusive,331
pengguna pengguna dasar bajingan tengik xf x f x xa,abusive,332
pengguna pengguna pengguna pakai memek wah haha,pelecehan seksual,333
pengguna iya anjir kamu memberi tau pw kamu ke orang tidak,abusive,334
pengguna baru baca sarap kali,abusive,335
pengguna by the way ini radha bajingan tidak sih wkwk dat muah nya wkwk uniform resource locator,abusive,336
pengguna kamu tak tau waktu tahun baru dia valak lagi tai banget,abusive,337
pengguna pengguna gerombolan partai keadilan sejahtera masih bisa booking pecun di hotel travel fashion hotel dan area sekitar gunung sahari plus markas besar dan sekitarnya alexis adalah cuma tumbal buat pencitraan sisanya di amankan sama wan abud,pelecehan seksual,338
pengguna pengguna ahok the best abaikan kaum kampret otak micin,abusive,339
pengguna pengguna woiii goblok kalau produk kafir anjing macam kamu tidak boleh dipakai muslim apa dipromosikan ke negara muslim tolol nih orang kebanyakan menelan sperma cebong kamu ya muka tampang copet banyak bacot kamu amplas dulu gih muka pakai parutan biar gantengan sedikit kayak babi,abusive,340
pengguna pengguna pengguna statistik kamu gembel partai keadilan sejahtera itu partai gurem kursinya cuma secuil di pemerintahan pantas sedikit koruptornya dan tapi kalau di presentasikan ya jumlahnya sama saja,abusive,341
pengguna wkwk bodoh zof,abusive,342
pengguna body bagus enak ngentot lobang pantatmu sayang,pelecehan seksual,343
pengguna tidak berani ngentot lobang pantatnya pantat lobang perem,pelecehan seksual,344
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna di televisi ada kok keterangan menteri kesehatan pada budek saja kuping nya,abusive,345
pengguna pengguna pengguna darurat dunia peradilan indonesia pengadilan negeri pun jadi tempat ajang kebencian sara itu sih terdakwa seiman hakim atau bukan jika seiman ringan hukumannya jika beda agama hukum seberat beratnya kecuali sogok pakai duit pengadilan indonesia berengsek xf x f x x xf x f x x,abusive,346
pengguna kan hebat ahok bisa memaafkan bini salam tahun bukan surat pemberitahuan tahunan yang ono kabur karena ketahuan memalukan mengakui ulama kok kelakuan bejat,abusive,347
pengguna pengguna bilang bajingan dikasih surat cinta komisi penyiaran indonesia enggak sih,abusive,348
pengguna pengguna udik kamu,abusive,349
pengguna preman kampungan monyong putih kok dikasih panggung merusak acara enek lihatnya,abusive,350
pengguna pengguna pengguna pengguna puisi untukmu kamu bajingan wajahmu setan mulutmu iblis mengaku manusia padahal binatang mesum dan dan seni monyet,pelecehan seksual,351
pengguna ha wah bangkai memang nih truk,abusive,352
pengguna wkwk admin pengguna tolol kuadrat,abusive,353
pengguna udik sudah mendarah daging di kamu,abusive,354
pengguna gembel ganteng tidak perlu dikasihani karena banyak yang mencintainya asyik asyik hebat,abusive,355
pengguna begini sudah ya gue jelaskan dan kan kalau dikasih dare ganti ava jadi gambar banci begitu kan ya nah kamu sekalian sudah thread starter jadi banci nya alah,abusive,356
pengguna tidak usah sok keren begitu mengetik jutek tidak cocok udik banget,abusive,357
pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna pengguna ini yang banci uniform resource locator,abusive,358
pengguna pengguna kamu kunyuk,abusive,359
pengguna monyet bermuka kucing lagi makan pisang,abusive,360
pengguna pengguna pengguna anjing mereka itu,abusive,361
pengguna pengguna sama gincu saja tidak berani dasar banci,abusive,362
pengguna orang idiot berkopiah,abusive,363
pengguna pengguna pengguna iya betul gubernur sebelumnya kan cuma bisa cari sensasi yang bikin cebong girang seperti berbicara tai anjing nenek dibentak bentak,abusive,364
